Date,SPY,SPY_Volume,VOO,VOO_Volume,IVV,IVV_Volume,QQQ,QQQ_Volume,DIA,DIA_Volume,TLT,TLT_Volume,GOVT,GOVT_Volume,IEF,IEF_Volume,SHY,SHY_Volume,GLD,GLD_Volume,IAU,IAU_Volume,LQD,LQD_Volume,VCIT,VCIT_Volume,VCSH,VCSH_Volume,IGSB,IGSB_Volume,AMZN,AMZN_Volume,AAPL,AAPL_Volume,MSFT,MSFT_Volume,FB,FB_Volume,GOOG,GOOG_Volume,GOOGL,GOOGL_Volume,NFLX,NFLX_Volume,TSLA,TSLA_Volume
19/10/2020 17:06,347.82,5227854,319.52,337121,349.08,310311,289.21,4521787,285.91,396084,160.54,1686662,27.77,218053,121,293021,86.42,98957,178.88,1194180,18.17,2328824,135.23,877151,95.97,188717,82.9,316037,54.93,250551,3277.14,1099869,119.4,17344904,220.41,3360892,264.44,2062902,1559.63,214405,1553.65,258094,528.54,1134732,440.57,6409325
19/10/2020 17:07,347.66,5405383,319.37,344733,348.93,319809,289.11,4642039,285.73,403204,160.56,1714378,27.78,218665,121,303387,86.43,99673,178.86,1247295,18.17,2333092,135.22,888294,95.97,189844,82.9,316771,54.94,250800,3267.9,1126049,119.24,17775993,220.16,3427507,264.14,2107772,1557.54,224921,1554.5,267864,528.87,1163800,440.89,6529558
19/10/2020 17:08,347.64,5531844,319.36,347699,348.87,327720,288.96,4714817,285.68,410866,160.51,1739830,27.78,219873,121,311621,86.43,100445,178.9,1260004,18.16,2457062,135.22,889258,95.96,190207,82.9,316839,54.94,251656,3264.43,1155859,119.16,18116769,220.12,3477775,264.68,2185775,1559.45,227827,1555.11,274095,528.23,1190494,441.01,6618053
19/10/2020 17:09,347.39,5662300,319.04,352138,348.51,333542,288.38,4893679,285.53,424216,160.63,1774920,27.78,220681,121.03,343280,86.43,103895,178.81,1327299,18.16,2530834,135.22,893596,95.97,194928,82.9,317379,54.93,252662,3253.7,1184755,119.08,18563997,220.01,3527291,264.23,2222755,1559.1,230962,1553.8,277739,527.95,1206939,439.93,6725063
19/10/2020 17:10,347.29,5845920,319.06,360905,348.54,335476,288.46,5024657,285.54,460032,160.65,1781967,27.77,228097,121.03,344526,86.42,104647,178.71,1370734,18.16,2537138,135.23,896321,95.97,197209,82.9,317487,54.94,256572,3243.96,1241150,119.01,19329237,219.95,3588943,264.09,2271785,1555.99,239749,1551.79,283665,527.71,1223179,438.8,6913452
19/10/2020 17:11,346.97,6107434,318.74,376240,348.2,348344,288.26,5216428,285.45,488134,160.65,1830113,27.78,255721,121.04,353428,86.42,104657,178.66,1411706,18.17,2556438,135.23,1109722,95.96,206157,82.9,318669,54.93,261147,3237.73,1271785,118.91,19868842,219.84,3657039,263.86,2323092,1554.56,244203,1550.92,293248,526.79,1247212,437.95,7144543
19/10/2020 17:12,347.16,6243246,318.94,380934,348.36,353761,288.45,5314055,285.48,494025,160.665,1846921.5,27.78,256478,121.035,370511.5,86.425,106598,178.72,1427107.5,18.17,2756100,135.21,1126158,95.96,249000,82.9,319444,54.93,261600,3240.83,1297202,118.98,20273836,219.88,3755480,263.96,2368209,1556.05,252201,1551.28,295841,526.76,1263958,439.02,7327651
19/10/2020 17:13,347.24,6371873,318.93,384515,348.52,357581,288.7,5471250,285.55,498133,160.68,1863730,27.78,257235,121.03,387595,86.43,108539,178.78,1442509,18.18,2781511,135.23,1137560,95.96,258894,82.9,320143,54.94,262304,3246.94,1324441,119.04,20703753,219.84,3827298,264.16,2412921,1555.4,253773,1552.28,297980,527.03,1275662,440,7495647
19/10/2020 17:14,347.38,6559765,319.1,388605,348.54,359611,288.65,5676411,285.72,505594,160.55,1912166,27.78,257597,121.02,535233,86.42,113322,178.84,1459263,18.18,2803034,135.21,1169988,95.96,261855,82.9,320232,54.93,264852,3250.75,1357329,119.2,21090357,219.95,3889042,264.33,2447405,1558.1,256108,1554.84,304337,527.52,1293844,440.64,7608520
19/10/2020 17:15,347.44,6690782,319.19,392037,348.69,367581,288.75,5768324,285.7,513450,160.61,1962132,27.78,258380,121.02,550328,86.42,113569,178.85,1491678,18.19,2823604,135.23,1287203,95.96,264859,82.91,321831,54.94,265693,3249.26,1375861,119.25,21398624,219.78,3927221,264.02,2484845,1558.51,258653,1554.46,305938,527.66,1300989,440.9,7704319
19/10/2020 17:16,347.69,6900321,319.46,393950,348.9,373086,288.95,5884866,285.95,528975,160.59,1967832,27.78,260668,121.02,552641,86.43,116586,179,1564552,18.2,2912086,135.24,1290475,95.96,278546,82.91,323250,54.93,269643,3257.19,1395295,119.31,21698910,220.08,3979477,264.44,2521368,1559.37,262697,1556.49,312124,528.39,1312891,441.5,7863098
19/10/2020 17:17,347.7,6999580,319.42,394919,349,374485,288.95,5939122,286,531154,160.53,2037278,27.78,368006,121.02,557726,86.43,117477,179.01,1582926,18.2,3012152,135.24,1395081,95.96,279587,82.9,325893,54.94,271106,3255.45,1413902,119.32,22065753,220.07,4042121,264.35,2561185,1559.65,266938,1555.43,315003,528.7,1325807,441.95,8008056
19/10/2020 17:18,347.89,7123773,319.57,396179,349.14,377464,289.04,6032598,286.08,534489,160.55,2055621,27.77,368948,121.01,566225,86.42,119286,179.08,1622658,18.2,3072372,135.23,1421910,95.97,281402,82.9,326475,54.93,271385,3261.79,1438898,119.29,22299392,220.13,4077740,264.55,2585074,1560,271373,1556,317282,528.71,1352325,442.14,8136188
19/10/2020 17:19,347.88,7261554,319.6,396763,349.12,379244,288.86,6133583,286.14,545045,160.54,2078484,27.77,379656,121.01,567428,86.42,119286,179.1,1634594,18.2,3187050,135.23,1425131,95.97,290950,82.91,334084,54.94,272521,3257.59,1464154,119.29,22572624,220.01,4116422,264.65,2629133,1560.48,272601,1556.56,318702,528.14,1360917,442.06,8239322
19/10/2020 17:20,347.84,7376656,319.53,401210,349.06,382703,288.71,6229332,286.14,549199,160.56,2095117,27.78,380681,121.01,575643,86.42,121129,179.1,1649790,18.21,3221046,135.21,1429917,95.97,293082,82.91,334424,54.94,274741,3253.02,1477963,119.15,22899554,219.92,4158993,264.36,2672356,1559.44,279153,1555.79,320803,527.74,1370234,442.12,8346612
19/10/2020 17:21,347.8,7440056,319.59,403091,349.07,388647,288.7,6312252,286.15,554055,160.53,2104618,27.77,387082,121,578917,86.42,122890,179.1,1665718,18.21,3222503,135.2,1438592,95.97,295504,82.9,334548,54.94,275027,3248.78,1495444,119.27,23083528,219.84,4190335,264.34,2689776,1559.79,282048,1555.48,322600,528.35,1378575,442.05,8446906
19/10/2020 17:22,347.88,7519943,319.61,405797,349.07,389726,288.88,6369192,286.23,559282,160.52,2118451,27.78,400255,121,579266,86.43,123589,179.11,1678691,18.21,3231573,135.21,1440994,95.96,296719,82.9,335287,54.94,275093,3251.31,1507508,119.28,23328690,219.92,4224210,264.37,2728019,1559.69,284991,1556.28,324494,528.21,1389985,442,8528190
19/10/2020 17:23,347.88,7565429,319.54,408181,349.08,391844,288.83,6441113,286.32,562716,160.49,2148029,27.77,401020,120.99,599591,86.43,123594,179.15,1697649,18.21,3264572,135.2,1443939,95.96,297832,82.9,343035,54.94,275093,3253,1515542,119.21,23474308,219.84,4253530,264.2,2743315,1558.71,288644,1554.9,325653,528.08,1402055,442.01,8585316
19/10/2020 17:24,347.95,7612281,319.54,408693,349.11,393216,288.97,6491904,286.32,565103,160.47,2157040,27.77,402382,120.98,606195,86.43,126480,179.18,1717926,18.22,3279012,135.21,1454661,95.97,300060,82.9,351134,54.93,275407,3254.03,1530702,119.19,23714471,219.87,4293837,264.29,2765014,1558.6,291520,1554.75,327699,528.43,1409069,442.79,8725126
19/10/2020 17:25,347.99,7747501,319.67,410668,349.19,402310,289.2,6590012,286.32,565982,160.44,2212387,27.77,402403,120.98,612149,86.42,136915,179.29,1745496,18.22,3294750,135.22,1457266,95.97,301205,82.9,355547,54.93,275507,3261.5,1546767,119.32,23918574,220.03,4335819,264.42,2783078,1557.82,299269,1553.89,331614,529.07,1420103,443.64,8915423
19/10/2020 17:26,347.99,7806279,319.69,411415,349.22,406832,289.32,6660929,286.25,576469,160.45,2226471,27.77,403652,120.98,628615,86.43,247060,179.27,1763380,18.22,3303351,135.19,1465127,95.95,302647,82.91,356522,54.93,275507,3265.52,1565095,119.42,24256130,220.11,4374794,264.62,2806333,1558.11,301540,1554.33,333036,530.02,1448261,443.58,9050534
19/10/2020 17:27,347.93,7851197,319.63,412879,349.21,408157,289.3,6716490,286.11,582412,160.49,2236920,27.77,403857,120.98,681394,86.43,247066,179.25,1793353,18.22,3305110,135.18,1472389,95.95,303307,82.9,356984,54.94,276978,3267.22,1579176,119.4,24437657,220.22,4432589,264.65,2829484,1559.28,302168,1555.65,335679,530.65,1460615,443.5,9259986
19/10/2020 17:28,348.06,8168349,319.84,416210,349.29,410350,289.31,6798628,286.25,584722,160.49,2255213,27.77,416850,120.97,683682,86.43,247537,179.23,1804272,18.22,3317721,135.17,1478938,95.94,304696,82.9,358146,54.94,277370,3266.67,1591140,119.56,24730545,220.04,4484723,264.63,2855720,1560.08,305367,1555.4,342952,531.09,1486794,443.24,9344492
19/10/2020 17:29,348.22,8242467,319.9,417451,349.43,412570,289.4,6852170,286.47,588215,160.38,2304083,27.77,423945,120.94,700713,86.42,249659,179.26,1811766,18.21,3354568,135.18,1488536,95.94,307762,82.91,359378,54.93,280786,3266.06,1598384,119.53,24899085,220.26,4521490,264.83,2880233,1560.77,307856,1558.21,344669,531.4,1499250,442.9,9502685
19/10/2020 17:30,348.17,8353310,319.9,420641,349.35,418415,289.23,6927756,286.35,591878,160.35,2334112,27.77,424363,120.93,706323,86.43,255079,179.24,1843316,18.21,3361280,135.16,1493087,95.95,313588,82.9,363016,54.94,281179,3268.19,1609014,119.4,25178136,220.07,4551134,264.87,2901419,1560,310497,1556.38,347258,530.77,1514003,442.42,9596762
19/10/2020 17:31,348.19,8416075,319.88,425165,349.42,421411,289.16,6976040,286.43,594140,160.38,2404981,27.77,434722,120.94,718389,86.43,260457,179.23,1851293,18.22,3364329,135.18,1497729,95.95,313688,82.9,378304,54.94,282449,3261.26,1620098,119.35,25400941,219.77,4585453,264.3,2938021,1559.7,318323,1555.2,349624,530.73,1525096,442.36,9677864
19/10/2020 17:32,348.18,8470259,319.87,428103,349.39,426062,288.97,7016977,286.43,595319,160.35,2425494,27.77,434784,120.93,732147,86.42,278962,179.22,1859392,18.21,3415287,135.18,1516532,95.94,315814,82.9,378461,54.93,285305,3259.61,1629902,119.28,25615210,219.77,4619237,264.23,2950325,1558.97,323535,1555.68,350474,530.15,1535062,442.32,9771031
19/10/2020 17:33,348.01,8534776,319.68,429998,349.21,427967,288.68,7087829,286.26,598521,160.41,2473903,27.77,435631,120.96,735506,86.42,312944,179.26,1866936,18.21,3416643,135.19,1551442,95.94,316881,82.9,379089,54.93,291054,3253.12,1642378,119.1,25881060,219.51,4690050,263.95,2997546,1559.39,328605,1555.25,351819,529.8,1545931,441.91,9855267
19/10/2020 17:34,347.86,8675373,319.56,431142,349.05,431581,288.43,7180051,286.25,601667,160.37,2487497,27.76,437224,120.96,736131,86.42,318344,179.17,1874441,18.2,3419055,135.16,1608086,95.96,318494,82.91,382798,54.94,298274,3247.73,1656260,118.96,26279119,219.23,4770288,263.75,3028025,1559.13,334890,1554.94,355646,529.04,1558856,440.96,9959470
19/10/2020 17:35,347.45,8896357,319.21,437962,348.7,437424,287.92,7347409,285.99,618432,160.37,2514934,27.77,438140,120.94,736781,86.42,322432,179.15,1887064,18.2,3461891,135.18,1612366,95.95,318825,82.9,383509,54.93,298843,3243.73,1674990,118.99,26563436,219.08,4862432,263.63,3064692,1556.11,349849,1550,369998,527.72,1579116,439.92,10134698
19/10/2020 17:36,347.33,9035607,319.08,440364,348.65,438490,287.71,7476766,286.06,624116,160.35,2530172,27.76,445992,120.95,738509,86.42,324012,179.18,1896388,18.2,3547172,135.19,1615241,95.95,318825,82.9,383929,54.93,306634,3238.06,1697420,118.78,27236560,218.81,4968332,262.76,3145737,1552.53,356560,1547.24,380316,527.56,1604826,439.65,10237538
19/10/2020 17:37,347.15,9302148,318.88,446593,348.35,448269,287.22,7726775,285.78,635993,160.43,2543751,27.76,446032,120.96,739104,86.41,324527,179.09,1907887,18.21,3605753,135.2,1630149,95.96,325832,82.91,386032,54.93,306722,3233.94,1722063,118.45,27876117,218.37,5077613,262.2,3282028,1550.89,363926,1546.34,384780,526.82,1634296,439.2,10391882
19/10/2020 17:38,347,9680696,318.79,449806,348.26,450005,287.23,7845309,285.81,642108,160.45,2553962,27.78,454868,120.97,739761,86.42,325317,179.08,1926536,18.2,3620087,135.21,1635499,95.96,334582,82.9,390165,54.94,307336,3235.75,1740449,118.54,28274873,218.71,5161080,262.2,3354670,1551.02,367637,1546.34,386190,526.78,1646040,438.76,10483754
19/10/2020 17:39,347.15,9807431,318.88,452558,348.3,451590,287.51,7986859,285.89,646222,160.41,2614990,27.78,455470,120.97,741535,86.42,326733,179.13,2007251,18.2,3625408,135.21,1637733,95.96,334647,82.9,391297,54.94,307781,3234.23,1751484,118.44,28872964,218.73,5210468,262.18,3403711,1552.6,370179,1548.41,388989,527.48,1652486,439.12,10598130
19/10/2020 17:40,347.21,9927659,319,456484,348.49,453785,287.67,8095141,285.93,662242,160.39,2648936,27.77,459784,120.96,754295,86.42,361103,179.19,2047598,18.2,3628805,135.18,1645289,95.96,335131,82.9,392913,54.93,310882,3237.89,1766791,118.56,29348292,218.83,5256785,262.44,3447321,1552,373535,1547.75,393658,527.28,1667440,439.27,10705666
19/10/2020 17:41,347.39,10052355,319.22,457872,348.63,457168,287.73,8196442,286.15,670484,160.36,2658726,27.77,460313,120.96,754529,86.42,363897,179.17,2057786,18.21,3632455,135.2,1648681,95.97,338873,82.9,395832,54.94,311034,3239.1,1782500,118.61,29872415,218.93,5311052,262.64,3496468,1553.4,378482,1548.67,398172,527.14,1675394,437.36,10967834
19/10/2020 17:42,347.51,10193295,319.24,464307,348.73,460474,287.88,8286669,286.15,672898,160.3,2666290,27.77,468737,120.95,756452,86.42,364341,179.16,2069127,18.2,3647031,135.18,1655798,95.96,340763,82.9,397135,54.94,311339,3244.54,1791999,118.73,30172315,219.04,5380467,262.69,3526242,1555.03,381833,1549.81,400334,527.87,1683672,437.96,11141245
19/10/2020 17:43,347.24,10284043,319.02,468286,348.73,461031,287.68,8395423,285.93,675873,160.31,2682438,27.76,469950,120.95,757095,86.42,364396,179.13,2090927,18.2,3967222,135.16,1659699,95.96,342308,82.9,402488,54.94,311635,3243,1803414,118.64,30375445,218.94,5412461,262.75,3575032,1554.8,383566,1550.01,403557,527.8,1691045,437.2,11222489
19/10/2020 17:44,346.92,10365953,318.64,473417,348,472914,287.17,8514164,285.41,682526,160.3,2697363,27.77,470473,120.97,758247,86.42,368383,179.02,2133244,18.2,3994924,135.17,1680589,95.96,346522,82.91,404441,54.93,315258,3238,1812910,118.54,30622420,218.64,5460169,262.61,3608990,1554.58,390332,1548.9,406107,527.11,1705397,435.58,11425184
19/10/2020 17:45,346.55,10664021,318.45,483613,347.91,479763,287.1,8714251,285.52,695775,160.32,2723378,27.77,497231,120.96,776953,86.42,371848,179.13,2157221,18.21,4052779,135.17,1806150,95.96,347193,82.9,406080,54.94,315662,3225,1838651,118.19,31098676,218.26,5546702,262.22,3669968,1552,399743,1546.52,409639,526.08,1733500,433.62,11870774
19/10/2020 17:46,347.09,10890580,318.85,486713,348.28,484130,287.44,8886274,285.8,705012,160.32,2761330,27.77,504657,120.94,782564,86.42,380278,179.15,2173535,18.2,4063047,135.18,1806577,95.96,347620,82.9,407068,54.93,315819,3235.08,1862968,118.75,31642617,218.7,5625414,262.58,3753680,1554.17,404431,1549.91,414598,526.96,1748057,435.18,12049504
19/10/2020 17:47,346.75,11050122,318.49,495503,348.07,487742,286.9,8987173,285.64,711304,160.34,2776221,27.77,504930,120.95,787101,86.42,383752,179.09,2176427,18.2,4065097,135.18,1807901,95.96,351636,82.9,407831,54.94,319078,3235.57,1875778,118.56,31907209,218.34,5685101,262.67,3803688,1553.21,405551,1549.91,415326,526.6,1766780,435.15,12195413
19/10/2020 17:48,346.87,11246093,318.65,498127,348.2,493768,287.41,9069040,285.61,718438,160.34,2780294,27.76,513199,120.95,794665,86.42,384881,179.17,2180509,18.2,4066062,135.17,1810026,95.96,353206,82.91,415387,54.94,322042,3233.49,1892047,118.69,32208511,218.55,5755435,263.19,3855332,1553.21,407689,1549.77,420840,527.05,1780306,435.28,12326528
19/10/2020 17:49,346.77,11304427,318.59,500256,348,494902,287.44,9120464,285.61,722602,160.35,2790834,27.76,515533,120.95,799171,86.42,384881,179.15,2189297,18.2,4067428,135.17,1811227,95.96,356704,82.9,417250,54.93,332967,3237.99,1904869,118.74,32531443,218.34,5831006,262.98,3873464,1554.26,408307,1549.51,422137,527.29,1788438,435.65,12439007
19/10/2020 17:50,346.89,11394428,318.67,504933,348.19,501551,287.64,9204942,285.69,728088,160.31,2800260,27.77,523398,120.96,803516,86.42,385624,179.15,2195257,18.2,4072740,135.16,1817126,95.96,361498,82.9,419458,54.92,334855,3230.86,1915354,118.59,32806053,218.24,5884494,262.9,3890145,1553.31,411789,1548.65,423805,527.58,1799354,436.11,12516921
19/10/2020 17:51,346.87,11474478,318.64,508099,348.07,503403,287.49,9268141,285.57,731653,160.27,2815662,27.77,523782,120.95,804734,86.42,386634,179.12,2206963,18.2,4077810,135.15,1911834,95.96,483036,82.9,420480,54.92,336181,3237.14,1935188,118.67,33147088,218.28,5956491,262.98,3907691,1554.99,412965,1550.37,424327,528.47,1811558,436.31,12615474
19/10/2020 17:52,346.8,11542961,318.62,511177,348,505711,287.36,9339300,285.6,733430,160.31,2823002,27.76,525199,120.96,805053,86.42,387021,179.15,2213267,18.2,4080310,135.14,1923903,95.95,571281,82.91,422711,54.93,337816,3237.57,1945153,118.57,33329073,218.12,5989576,262.92,3923186,1554.38,414614,1549.88,425631,527.73,1821750,435.93,12679029
19/10/2020 17:53,346.91,11616824,318.69,514588,348.07,506929,287.43,9421403,285.65,741551,160.31,2840029,27.76,525397,120.95,811831,86.42,392111,179.17,2227287,18.2,4236165,135.16,1929249,95.95,572554,82.91,429233,54.93,357027,3236,1951263,118.72,33601476,218.34,6046984,263.26,3951652,1554.6,418044,1550.58,429090,528.33,1832700,435.85,12742695
19/10/2020 17:54,346.84,11678623,318.57,517064,348.02,509279,287.46,9486894,285.53,747249,160.34,2864965,27.76,526712,120.95,812043,86.42,393524,179.08,2241138,18.21,4259009,135.17,1944933,95.95,572692,82.91,431283,54.94,358846,3243.01,1963897,118.8,33838750,218.18,6111436,263.11,3968146,1554.76,419836,1550.58,429928,528.5,1842085,436.51,12828956
19/10/2020 17:55,347.05,11782398,318.83,521019,348.18,515118,287.64,9614031,285.81,754585,160.31,2903480,27.76,526771,120.95,815042,86.42,406764,179.15,2248437,18.2,4263432,135.17,1945762,95.96,574619,82.91,432834,54.93,360511,3238.81,1979120,118.46,34162705,217.77,6266947,262.76,4019996,1553.88,423760,1549.03,440084,528.55,1851405,436.39,12893926
19/10/2020 17:56,346.92,11900047,318.66,526756,348.29,516584,287.55,9673534,285.67,760617,160.38,2926431,27.77,528991,120.97,816303,86.42,414050,179.14,2256455,18.2,4269197,135.17,1951410,95.95,578024,82.9,436419,54.93,365902,3240.7,1991201,118.73,34418639,218.19,6360386,262.93,4047173,1554.24,426453,1550.58,443371,528.25,1863098,435.89,12963817
19/10/2020 17:57,347.08,12064252,318.8,534984,348.32,524360,287.65,9744503,285.82,771662,160.33,2940930,27.77,533420,120.95,828969,86.42,414128,179.18,2267438,18.21,4274501,135.16,1965516,95.96,579428,82.91,438122,54.94,366833,3242.1,1999724,118.76,34584476,218.29,6390417,263.23,4086340,1556.26,430592,1550.99,445248,529.22,1873132,436.58,13012051
19/10/2020 17:58,347.1,12386136,318.86,537727,348.28,525533,287.9,9820034,285.9,778655,160.32,2948537,27.77,534339,120.96,831128,86.42,417695,179.2,2283910,18.21,4426066,135.17,1999531,95.96,580061,82.9,440164,54.94,368529,3245.11,2010970,118.8,34841958,218.29,6444109,263.41,4120252,1556.35,432652,1551.82,447866,529.16,1881568,436.94,13079471
19/10/2020 17:59,347.14,12459751,319,542284,348.45,528265,287.83,9865925,286,782412,160.33,2967455,27.77,544445,120.96,833752,86.42,418102,179.16,2292910,18.21,4436089,135.17,2000722,95.96,581037,82.9,440164,54.93,369793,3245.8,2021233,118.87,35072307,218.37,6489317,263.58,4153449,1557.45,434461,1553,452926,529.73,1889101,436.33,13153294
19/10/2020 18:00,347.27,12549549,319.07,544351,348.49,531825,288.04,9964632,285.98,788317,160.33,2985864,27.77,546877,120.96,834482,86.42,419024,179.21,2301725,18.22,4438980,135.16,2043867,95.96,626184,82.9,450252,54.93,373925,3249.76,2038720,118.89,35337582,218.58,6546221,263.68,4203948,1557.14,438327,1553.89,459970,529.85,1897383,436.49,13309145
19/10/2020 18:01,347.24,12593465,318.95,547381,348.47,539974,287.98,9973536,285.97,791996,160.33,2987897,27.77,547972,120.96,834482,86.42,419024,179.24,2308701,18.21,4451522,135.11,2055370,95.94,636441,82.9,452281,54.93,375226,3250.89,2055805,118.98,35575033,218.5,6582289,263.58,4229685,1557.7,438683,1552.49,460353,529.64,1898304,436.3,13337804
19/10/2020 18:02,347.26,12668492,318.99,549260,348.47,541108,288.09,10055872,285.95,794082,160.34,3016499,27.77,568489,120.97,835506,86.42,421621,179.24,2315463,18.22,4464327,135.1,2080211,95.93,637332,82.9,454216,54.93,377116,3253.98,2069699,119.04,36008225,218.51,6623380,263.58,4246301,1557.7,441134,1553.62,462488,529.96,1909510,437.51,13504746
19/10/2020 18:03,347.31,12721461,319.01,551972,348.5,542693,288.19,10097764,285.99,797714,160.24,3035467,27.77,580040,120.96,840847,86.41,426454,179.24,2326841,18.2,4537827,135.1,2081608,95.94,640097,82.91,454980,54.92,379682,3254.43,2079739,119.07,36309823,218.48,6670939,263.79,4260184,1558.28,442200,1554.57,464834,530.26,1921506,437.39,13574260
